,CalendarYear,CalendarPeriod,CalendarWeek,ServiceGroup,ProductGroup,OpJourneys,OpMiles
1383,2017,2017/P10,2017/W41,Scenic,Commuter,9586,175665
1384,2017,2017/P10,2017/W41,West Suburban,Commuter,355818,3949777
1385,2017,2017/P10,2017/W41,East Suburban,Off-Peak,72518,1390641
1386,2017,2017/P10,2017/W41,eXpress,Off-Peak,65843,2422490
1387,2017,2017/P10,2017/W41,Inter7City,Off-Peak,92894,6135624
1388,2017,2017/P10,2017/W41,Scenic,Off-Peak,36187,1437948
1389,2017,2017/P10,2017/W41,West Suburban,Off-Peak,534677,5679823
1390,2017,2017/P10,2017/W41,East Suburban,Peak,72548,1310285
1391,2017,2017/P10,2017/W41,eXpress,Peak,38658,1341268
1392,2017,2017/P10,2017/W41,Inter7City,Peak,61321,3232272
1393,2017,2017/P10,2017/W41,Scenic,Peak,25630,790683
1394,2017,2017/P10,2017/W41,West Suburban,Peak,324109,4009818
1395,2017,2017/P11,2017/W42,East Suburban,Commuter,63855,1087398
1396,2017,2017/P11,2017/W42,eXpress,Commuter,35428,1008330
1397,2017,2017/P11,2017/W42,Inter7City,Commuter,24425,694372
1398,2017,2017/P11,2017/W42,Scenic,Commuter,9353,177454
1399,2017,2017/P11,2017/W42,West Suburban,Commuter,331787,3694070
1400,2017,2017/P11,2017/W42,East Suburban,Off-Peak,79054,1539457
1401,2017,2017/P11,2017/W42,eXpress,Off-Peak,67922,2532144
1402,2017,2017/P11,2017/W42,Inter7City,Off-Peak,94314,6061577
1403,2017,2017/P11,2017/W42,Scenic,Off-Peak,37489,1447037
1404,2017,2017/P11,2017/W42,West Suburban,Off-Peak,567270,6145471
1405,2017,2017/P11,2017/W42,East Suburban,Peak,62368,1153026
1406,2017,2017/P11,2017/W42,eXpress,Peak,32568,1120732
1407,2017,2017/P11,2017/W42,Inter7City,Peak,57451,3082977
1408,2017,2017/P11,2017/W42,Scenic,Peak,22143,726720
1409,2017,2017/P11,2017/W42,West Suburban,Peak,263572,3370049
1410,2017,2017/P11,2017/W43,East Suburban,Commuter,69814,1171087
1411,2017,2017/P11,2017/W43,eXpress,Commuter,37103,1034408
1412,2017,2017/P11,2017/W43,Inter7City,Commuter,25902,715529
1413,2017,2017/P11,2017/W43,Scenic,Commuter,10348,193143
1414,2017,2017/P11,2017/W43,West Suburban,Commuter,365720,4031370
1415,2017,2017/P11,2017/W43,East Suburban,Off-Peak,79682,1542003
1416,2017,2017/P11,2017/W43,eXpress,Off-Peak,71447,2675833
1417,2017,2017/P11,2017/W43,Inter7City,Off-Peak,98200,6307207
1418,2017,2017/P11,2017/W43,Scenic,Off-Peak,39108,1480193
1419,2017,2017/P11,2017/W43,West Suburban,Off-Peak,594499,6289820
1420,2017,2017/P11,2017/W43,East Suburban,Peak,78310,1420584
1421,2017,2017/P11,2017/W43,eXpress,Peak,41865,1460714
1422,2017,2017/P11,2017/W43,Inter7City,Peak,66581,3581109
1423,2017,2017/P11,2017/W43,Scenic,Peak,25145,734358
1424,2017,2017/P11,2017/W43,West Suburban,Peak,332917,4144124
1425,2017,2017/P11,2017/W44,East Suburban,Commuter,73820,1242554
1426,2017,2017/P11,2017/W44,eXpress,Commuter,38164,1041898
1427,2017,2017/P11,2017/W44,Inter7City,Commuter,29530,795708
1428,2017,2017/P11,2017/W44,Scenic,Commuter,10604,195860
1429,2017,2017/P11,2017/W44,West Suburban,Commuter,378443,4189335
1430,2017,2017/P11,2017/W44,East Suburban,Off-Peak,69800,1341293
1431,2017,2017/P11,2017/W44,eXpress,Off-Peak,67724,2535637
1432,2017,2017/P11,2017/W44,Inter7City,Off-Peak,92147,5953871
1433,2017,2017/P11,2017/W44,Scenic,Off-Peak,35065,1306248
1434,2017,2017/P11,2017/W44,West Suburban,Off-Peak,574536,6086667
1435,2017,2017/P11,2017/W44,East Suburban,Peak,77017,1403094
1436,2017,2017/P11,2017/W44,eXpress,Peak,41642,1465484
1437,2017,2017/P11,2017/W44,Inter7City,Peak,67170,3527618
1438,2017,2017/P11,2017/W44,Scenic,Peak,24748,704995
1439,2017,2017/P11,2017/W44,West Suburban,Peak,331270,4117017
1440,2017,2017/P11,2017/W45,East Suburban,Commuter,73201,1229283
1441,2017,2017/P11,2017/W45,eXpress,Commuter,39109,1095921
1442,2017,2017/P11,2017/W45,Inter7City,Commuter,29553,804169
1443,2017,2017/P11,2017/W45,Scenic,Commuter,10912,204300
1444,2017,2017/P11,2017/W45,West Suburban,Commuter,381501,4221764
1445,2017,2017/P11,2017/W45,East Suburban,Off-Peak,82339,1649696
1446,2017,2017/P11,2017/W45,eXpress,Off-Peak,76327,2854020
1447,2017,2017/P11,2017/W45,Inter7City,Off-Peak,94976,5959196
1448,2017,2017/P11,2017/W45,Scenic,Off-Peak,36311,1300017
1449,2017,2017/P11,2017/W45,West Suburban,Off-Peak,602382,6422400
1450,2017,2017/P11,2017/W45,East Suburban,Peak,76101,1384386
1451,2017,2017/P11,2017/W45,eXpress,Peak,41080,1446120
1452,2017,2017/P11,2017/W45,Inter7City,Peak,67533,3538568
1453,2017,2017/P11,2017/W45,Scenic,Peak,23590,666189
1454,2017,2017/P11,2017/W45,West Suburban,Peak,323353,3952047
1455,2017,2017/P12,2017/W46,East Suburban,Commuter,73094,1229687
1456,2017,2017/P12,2017/W46,eXpress,Commuter,39739,1125878
1457,2017,2017/P12,2017/W46,Inter7City,Commuter,29204,790923
1458,2017,2017/P12,2017/W46,Scenic,Commuter,10910,206214
1459,2017,2017/P12,2017/W46,West Suburban,Commuter,381433,4220817
1460,2017,2017/P12,2017/W46,East Suburban,Off-Peak,83224,1666767
1461,2017,2017/P12,2017/W46,eXpress,Off-Peak,75945,2840009
1462,2017,2017/P12,2017/W46,Inter7City,Off-Peak,100575,6156715
1463,2017,2017/P12,2017/W46,Scenic,Off-Peak,36041,1293421
1464,2017,2017/P12,2017/W46,West Suburban,Off-Peak,591644,6414478
1465,2017,2017/P12,2017/W46,East Suburban,Peak,75543,1388689
1466,2017,2017/P12,2017/W46,eXpress,Peak,41355,1451869
1467,2017,2017/P12,2017/W46,Inter7City,Peak,67340,3530501
1468,2017,2017/P12,2017/W46,Scenic,Peak,24512,678410
1469,2017,2017/P12,2017/W46,West Suburban,Peak,321687,3962640
1470,2017,2017/P12,2017/W47,East Suburban,Commuter,72874,1228680
1471,2017,2017/P12,2017/W47,eXpress,Commuter,38618,1076726
1472,2017,2017/P12,2017/W47,Inter7City,Commuter,29330,791696
1473,2017,2017/P12,2017/W47,Scenic,Commuter,10680,201512
1474,2017,2017/P12,2017/W47,West Suburban,Commuter,379392,4189367
1475,2017,2017/P12,2017/W47,East Suburban,Off-Peak,95619,1986816
1476,2017,2017/P12,2017/W47,eXpress,Off-Peak,83975,3135913
1477,2017,2017/P12,2017/W47,Inter7City,Off-Peak,100684,6151161
1478,2017,2017/P12,2017/W47,Scenic,Off-Peak,37868,1334033
1479,2017,2017/P12,2017/W47,West Suburban,Off-Peak,621756,6789458
1480,2017,2017/P12,2017/W47,East Suburban,Peak,76752,1422683
1481,2017,2017/P12,2017/W47,eXpress,Peak,41961,1473765
1482,2017,2017/P12,2017/W47,Inter7City,Peak,67561,3580377
1483,2017,2017/P12,2017/W47,Scenic,Peak,23693,651653
1484,2017,2017/P12,2017/W47,West Suburban,Peak,323919,3999719
1485,2017,2017/P12,2017/W48,East Suburban,Commuter,72788,1222118
1486,2017,2017/P12,2017/W48,eXpress,Commuter,38525,1069129
1487,2017,2017/P12,2017/W48,Inter7City,Commuter,29467,791837
1488,2017,2017/P12,2017/W48,Scenic,Commuter,11016,205442
1489,2017,2017/P12,2017/W48,West Suburban,Commuter,375567,4124263
1490,2017,2017/P12,2017/W48,East Suburban,Off-Peak,98576,2008331
1491,2017,2017/P12,2017/W48,eXpress,Off-Peak,87753,3227523
1492,2017,2017/P12,2017/W48,Inter7City,Off-Peak,102666,6043087
1493,2017,2017/P12,2017/W48,Scenic,Off-Peak,41079,1399773
1494,2017,2017/P12,2017/W48,West Suburban,Off-Peak,665763,7383707
1495,2017,2017/P12,2017/W48,East Suburban,Peak,76770,1416739
1496,2017,2017/P12,2017/W48,eXpress,Peak,41950,1471293
1497,2017,2017/P12,2017/W48,Inter7City,Peak,67405,3481334
1498,2017,2017/P12,2017/W48,Scenic,Peak,23848,651383
1499,2017,2017/P12,2017/W48,West Suburban,Peak,325020,4016732
1500,2017,2017/P12,2017/W49,East Suburban,Commuter,70802,1182432
1501,2017,2017/P12,2017/W49,eXpress,Commuter,37291,1043108
1502,2017,2017/P12,2017/W49,Inter7City,Commuter,28160,767089
1503,2017,2017/P12,2017/W49,Scenic,Commuter,10412,199150
1504,2017,2017/P12,2017/W49,West Suburban,Commuter,365540,3988698
1505,2017,2017/P12,2017/W49,East Suburban,Off-Peak,101530,2091122
1506,2017,2017/P12,2017/W49,eXpress,Off-Peak,89987,3287687
1507,2017,2017/P12,2017/W49,Inter7City,Off-Peak,99481,5781667
1508,2017,2017/P12,2017/W49,Scenic,Off-Peak,40502,1325506
1509,2017,2017/P12,2017/W49,West Suburban,Off-Peak,668431,7515365
1510,2017,2017/P12,2017/W49,East Suburban,Peak,78009,1440728
1511,2017,2017/P12,2017/W49,eXpress,Peak,41209,1426414
1512,2017,2017/P12,2017/W49,Inter7City,Peak,63678,3281354
1513,2017,2017/P12,2017/W49,Scenic,Peak,23398,633117
1514,2017,2017/P12,2017/W49,West Suburban,Peak,327651,4047670
1515,2017,2017/P13,2017/W50,East Suburban,Commuter,65682,1094104
1516,2017,2017/P13,2017/W50,eXpress,Commuter,33518,918017
1517,2017,2017/P13,2017/W50,Inter7City,Commuter,26567,704123
1518,2017,2017/P13,2017/W50,Scenic,Commuter,10397,193896
1519,2017,2017/P13,2017/W50,West Suburban,Commuter,345066,3733755
1520,2017,2017/P13,2017/W50,East Suburban,Off-Peak,104531,2156605
1521,2017,2017/P13,2017/W50,eXpress,Off-Peak,92837,3373986
1522,2017,2017/P13,2017/W50,Inter7City,Off-Peak,102088,5751611
1523,2017,2017/P13,2017/W50,Scenic,Off-Peak,41199,1343320
1524,2017,2017/P13,2017/W50,West Suburban,Off-Peak,661612,7512871
1525,2017,2017/P13,2017/W50,East Suburban,Peak,79500,1466461
1526,2017,2017/P13,2017/W50,eXpress,Peak,41050,1396031
1527,2017,2017/P13,2017/W50,Inter7City,Peak,69885,3486115
1528,2017,2017/P13,2017/W50,Scenic,Peak,25853,702021
1529,2017,2017/P13,2017/W50,West Suburban,Peak,329263,4042625
1530,2017,2017/P13,2017/W51,East Suburban,Commuter,47933,791941
1531,2017,2017/P13,2017/W51,eXpress,Commuter,24951,671455
1532,2017,2017/P13,2017/W51,Inter7City,Commuter,18913,491708
1533,2017,2017/P13,2017/W51,Scenic,Commuter,7521,135639
1534,2017,2017/P13,2017/W51,West Suburban,Commuter,249650,2652025
1535,2017,2017/P13,2017/W51,East Suburban,Off-Peak,113196,2337076
1536,2017,2017/P13,2017/W51,eXpress,Off-Peak,91032,3250624
1537,2017,2017/P13,2017/W51,Inter7City,Off-Peak,99626,5600816
1538,2017,2017/P13,2017/W51,Scenic,Off-Peak,44501,1447307
1539,2017,2017/P13,2017/W51,West Suburban,Off-Peak,748008,8211770
1540,2017,2017/P13,2017/W51,East Suburban,Peak,74750,1371115
1541,2017,2017/P13,2017/W51,eXpress,Peak,34387,1117532
1542,2017,2017/P13,2017/W51,Inter7City,Peak,64211,3007164
1543,2017,2017/P13,2017/W51,Scenic,Peak,25126,698166
1544,2017,2017/P13,2017/W51,West Suburban,Peak,320801,3908398
1545,2017,2017/P13,2017/W52,East Suburban,Commuter,15601,259950
1546,2017,2017/P13,2017/W52,eXpress,Commuter,8228,215710
1547,2017,2017/P13,2017/W52,Inter7City,Commuter,5470,144323
1548,2017,2017/P13,2017/W52,Scenic,Commuter,2547,45282
1549,2017,2017/P13,2017/W52,West Suburban,Commuter,85662,892226
1550,2017,2017/P13,2017/W52,East Suburban,Off-Peak,90508,1794820
1551,2017,2017/P13,2017/W52,eXpress,Off-Peak,68112,2416733
1552,2017,2017/P13,2017/W52,Inter7City,Off-Peak,85218,4724721
1553,2017,2017/P13,2017/W52,Scenic,Off-Peak,38357,1258474
1554,2017,2017/P13,2017/W52,West Suburban,Off-Peak,559645,6363176
1555,2017,2017/P13,2017/W52,East Suburban,Peak,37738,706724
1556,2017,2017/P13,2017/W52,eXpress,Peak,15399,462447
1557,2017,2017/P13,2017/W52,Inter7City,Peak,37675,1912287
1558,2017,2017/P13,2017/W52,Scenic,Peak,15609,516195
1559,2017,2017/P13,2017/W52,West Suburban,Peak,166103,2261526
1560,2018,2018/P01,2018/W01,East Suburban,Commuter,36712,609054
1561,2018,2018/P01,2018/W01,eXpress,Commuter,18913,508678
1562,2018,2018/P01,2018/W01,Inter7City,Commuter,13325,352815
1563,2018,2018/P01,2018/W01,Scenic,Commuter,5468,96429
1564,2018,2018/P01,2018/W01,West Suburban,Commuter,190134,2026060
1565,2018,2018/P01,2018/W01,East Suburban,Off-Peak,59401,1140771
1566,2018,2018/P01,2018/W01,eXpress,Off-Peak,42190,1467744
1567,2018,2018/P01,2018/W01,Inter7City,Off-Peak,64539,3861147
1568,2018,2018/P01,2018/W01,Scenic,Off-Peak,27191,989895
1569,2018,2018/P01,2018/W01,West Suburban,Off-Peak,392653,4197429
1570,2018,2018/P01,2018/W01,East Suburban,Peak,36249,665151
1571,2018,2018/P01,2018/W01,eXpress,Peak,15078,482069
1572,2018,2018/P01,2018/W01,Inter7City,Peak,31427,1610629
1573,2018,2018/P01,2018/W01,Scenic,Peak,12968,414148
1574,2018,2018/P01,2018/W01,West Suburban,Peak,158687,1939381
1575,2018,2018/P01,2018/W02,East Suburban,Commuter,68431,1157701
1576,2018,2018/P01,2018/W02,eXpress,Commuter,36463,1005769
1577,2018,2018/P01,2018/W02,Inter7City,Commuter,27429,737261
1578,2018,2018/P01,2018/W02,Scenic,Commuter,10534,195634
1579,2018,2018/P01,2018/W02,West Suburban,Commuter,342968,3736950
1580,2018,2018/P01,2018/W02,East Suburban,Off-Peak,56023,1052600
1581,2018,2018/P01,2018/W02,eXpress,Off-Peak,45995,1656426
1582,2018,2018/P01,2018/W02,Inter7City,Off-Peak,70796,4759187
1583,2018,2018/P01,2018/W02,Scenic,Off-Peak,27700,1000871
1584,2018,2018/P01,2018/W02,West Suburban,Off-Peak,476020,4783364
1585,2018,2018/P01,2018/W02,East Suburban,Peak,63283,1141583
1586,2018,2018/P01,2018/W02,eXpress,Peak,32581,1125286
1587,2018,2018/P01,2018/W02,Inter7City,Peak,51777,2619420
1588,2018,2018/P01,2018/W02,Scenic,Peak,21009,558681
1589,2018,2018/P01,2018/W02,West Suburban,Peak,282833,3358363
1590,2018,2018/P01,2018/W03,East Suburban,Commuter,69586,1166134
1591,2018,2018/P01,2018/W03,eXpress,Commuter,36188,1018713
1592,2018,2018/P01,2018/W03,Inter7City,Commuter,28565,760066
1593,2018,2018/P01,2018/W03,Scenic,Commuter,10735,200204
1594,2018,2018/P01,2018/W03,West Suburban,Commuter,355993,3889286
1595,2018,2018/P01,2018/W03,East Suburban,Off-Peak,56486,1072918
1596,2018,2018/P01,2018/W03,eXpress,Off-Peak,51787,1938219
1597,2018,2018/P01,2018/W03,Inter7City,Off-Peak,78787,5307220
1598,2018,2018/P01,2018/W03,Scenic,Off-Peak,28105,1076352
1599,2018,2018/P01,2018/W03,West Suburban,Off-Peak,463480,4631176
1600,2018,2018/P01,2018/W03,East Suburban,Peak,68735,1247540
1601,2018,2018/P01,2018/W03,eXpress,Peak,34812,1202986
1602,2018,2018/P01,2018/W03,Inter7City,Peak,56669,2929255
1603,2018,2018/P01,2018/W03,Scenic,Peak,21618,592615
1604,2018,2018/P01,2018/W03,West Suburban,Peak,305123,3631496
1605,2018,2018/P01,2018/W04,East Suburban,Commuter,70266,1174157
1606,2018,2018/P01,2018/W04,eXpress,Commuter,38173,1086946
1607,2018,2018/P01,2018/W04,Inter7City,Commuter,28846,769112
1608,2018,2018/P01,2018/W04,Scenic,Commuter,10716,200680
1609,2018,2018/P01,2018/W04,West Suburban,Commuter,364479,3968959
1610,2018,2018/P01,2018/W04,East Suburban,Off-Peak,63010,1187428
1611,2018,2018/P01,2018/W04,eXpress,Off-Peak,58452,2172725
1612,2018,2018/P01,2018/W04,Inter7City,Off-Peak,83226,5462363
1613,2018,2018/P01,2018/W04,Scenic,Off-Peak,30307,1124335
1614,2018,2018/P01,2018/W04,West Suburban,Off-Peak,517004,5320445
1615,2018,2018/P01,2018/W04,East Suburban,Peak,67394,1211125
1616,2018,2018/P01,2018/W04,eXpress,Peak,33920,1189070
1617,2018,2018/P01,2018/W04,Inter7City,Peak,58304,3017000
1618,2018,2018/P01,2018/W04,Scenic,Peak,22308,606780
1619,2018,2018/P01,2018/W04,West Suburban,Peak,308004,3743419
1620,2018,2018/P01,2018/W05,East Suburban,Commuter,72158,1211228
1621,2018,2018/P01,2018/W05,eXpress,Commuter,40239,1140035
1622,2018,2018/P01,2018/W05,Inter7City,Commuter,29591,799063
1623,2018,2018/P01,2018/W05,Scenic,Commuter,11346,208615
1624,2018,2018/P01,2018/W05,West Suburban,Commuter,381946,4162840
1625,2018,2018/P01,2018/W05,East Suburban,Off-Peak,66948,1278677
1626,2018,2018/P01,2018/W05,eXpress,Off-Peak,64258,2367211
1627,2018,2018/P01,2018/W05,Inter7City,Off-Peak,83160,5440463
1628,2018,2018/P01,2018/W05,Scenic,Off-Peak,33533,1228965
1629,2018,2018/P01,2018/W05,West Suburban,Off-Peak,543073,5635071
1630,2018,2018/P01,2018/W05,East Suburban,Peak,69260,1267403
1631,2018,2018/P01,2018/W05,eXpress,Peak,37916,1325936
1632,2018,2018/P01,2018/W05,Inter7City,Peak,58734,3063820
1633,2018,2018/P01,2018/W05,Scenic,Peak,23084,643610
1634,2018,2018/P01,2018/W05,West Suburban,Peak,309782,3756237
1635,2018,2018/P02,2018/W06,East Suburban,Commuter,71079,1194050
1636,2018,2018/P02,2018/W06,eXpress,Commuter,38731,1089711
1637,2018,2018/P02,2018/W06,Inter7City,Commuter,28657,770990
1638,2018,2018/P02,2018/W06,Scenic,Commuter,10761,201410
1639,2018,2018/P02,2018/W06,West Suburban,Commuter,370812,4051873
1640,2018,2018/P02,2018/W06,East Suburban,Off-Peak,66325,1277821
1641,2018,2018/P02,2018/W06,eXpress,Off-Peak,60068,2209543
1642,2018,2018/P02,2018/W06,Inter7City,Off-Peak,87532,5735106
1643,2018,2018/P02,2018/W06,Scenic,Off-Peak,32098,1212570
1644,2018,2018/P02,2018/W06,West Suburban,Off-Peak,524217,5394121
1645,2018,2018/P02,2018/W06,East Suburban,Peak,70649,1287576
1646,2018,2018/P02,2018/W06,eXpress,Peak,37833,1311827
1647,2018,2018/P02,2018/W06,Inter7City,Peak,60821,3146662
1648,2018,2018/P02,2018/W06,Scenic,Peak,23255,626312
1649,2018,2018/P02,2018/W06,West Suburban,Peak,311254,3807903
1650,2018,2018/P02,2018/W07,East Suburban,Commuter,63983,1075499
1651,2018,2018/P02,2018/W07,eXpress,Commuter,36038,1009182
1652,2018,2018/P02,2018/W07,Inter7City,Commuter,26233,710473
1653,2018,2018/P02,2018/W07,Scenic,Commuter,9987,181102
1654,2018,2018/P02,2018/W07,West Suburban,Commuter,354209,3855932
1655,2018,2018/P02,2018/W07,East Suburban,Off-Peak,86647,1731015
1656,2018,2018/P02,2018/W07,eXpress,Off-Peak,77254,2883490
1657,2018,2018/P02,2018/W07,Inter7City,Off-Peak,99461,6185491
1658,2018,2018/P02,2018/W07,Scenic,Off-Peak,41328,1498804
1659,2018,2018/P02,2018/W07,West Suburban,Off-Peak,590284,6286227
1660,2018,2018/P02,2018/W07,East Suburban,Peak,67697,1252859
1661,2018,2018/P02,2018/W07,eXpress,Peak,36151,1239189
1662,2018,2018/P02,2018/W07,Inter7City,Peak,59871,3118805
1663,2018,2018/P02,2018/W07,Scenic,Peak,22820,667517
1664,2018,2018/P02,2018/W07,West Suburban,Peak,296865,3632786
1665,2018,2018/P02,2018/W08,East Suburban,Commuter,69737,1166824
1666,2018,2018/P02,2018/W08,eXpress,Commuter,37524,1046463
1667,2018,2018/P02,2018/W08,Inter7City,Commuter,28104,749394
1668,2018,2018/P02,2018/W08,Scenic,Commuter,10914,202351
1669,2018,2018/P02,2018/W08,West Suburban,Commuter,370554,4012581
1670,2018,2018/P02,2018/W08,East Suburban,Off-Peak,76901,1542681
1671,2018,2018/P02,2018/W08,eXpress,Off-Peak,71954,2694428
1672,2018,2018/P02,2018/W08,Inter7City,Off-Peak,90745,5873478
1673,2018,2018/P02,2018/W08,Scenic,Off-Peak,35948,1363648
1674,2018,2018/P02,2018/W08,West Suburban,Off-Peak,557485,5849013
1675,2018,2018/P02,2018/W08,East Suburban,Peak,71995,1326890
1676,2018,2018/P02,2018/W08,eXpress,Peak,40192,1419968
1677,2018,2018/P02,2018/W08,Inter7City,Peak,61568,3273768
1678,2018,2018/P02,2018/W08,Scenic,Peak,24165,676154
1679,2018,2018/P02,2018/W08,West Suburban,Peak,313275,3812575
1680,2018,2018/P02,2018/W09,East Suburban,Commuter,61101,1021615
1681,2018,2018/P02,2018/W09,eXpress,Commuter,31371,874624
1682,2018,2018/P02,2018/W09,Inter7City,Commuter,25148,670945
1683,2018,2018/P02,2018/W09,Scenic,Commuter,10192,185831
1684,2018,2018/P02,2018/W09,West Suburban,Commuter,321652,3509031
1685,2018,2018/P02,2018/W09,East Suburban,Off-Peak,23816,453491
1686,2018,2018/P02,2018/W09,eXpress,Off-Peak,35558,1370687
1687,2018,2018/P02,2018/W09,Inter7City,Off-Peak,48332,3492655
1688,2018,2018/P02,2018/W09,Scenic,Off-Peak,13083,580832
1689,2018,2018/P02,2018/W09,West Suburban,Off-Peak,224062,2214839
1690,2018,2018/P02,2018/W09,East Suburban,Peak,34478,641420
1691,2018,2018/P02,2018/W09,eXpress,Peak,21119,736116
1692,2018,2018/P02,2018/W09,Inter7City,Peak,39823,2176825
1693,2018,2018/P02,2018/W09,Scenic,Peak,12099,347111
1694,2018,2018/P02,2018/W09,West Suburban,Peak,148927,1905191
1695,2018,2018/P03,2018/W10,East Suburban,Commuter,69266,1161789
1696,2018,2018/P03,2018/W10,eXpress,Commuter,37732,1047500
1697,2018,2018/P03,2018/W10,Inter7City,Commuter,28004,748058
1698,2018,2018/P03,2018/W10,Scenic,Commuter,10867,200835
1699,2018,2018/P03,2018/W10,West Suburban,Commuter,366689,3949246
1700,2018,2018/P03,2018/W10,East Suburban,Off-Peak,59224,1134610
1701,2018,2018/P03,2018/W10,eXpress,Off-Peak,58041,2142288
1702,2018,2018/P03,2018/W10,Inter7City,Off-Peak,85081,5717990
1703,2018,2018/P03,2018/W10,Scenic,Off-Peak,31287,1188628
1704,2018,2018/P03,2018/W10,West Suburban,Off-Peak,508269,5189305
1705,2018,2018/P03,2018/W10,East Suburban,Peak,66988,1234864
1706,2018,2018/P03,2018/W10,eXpress,Peak,40275,1441820
1707,2018,2018/P03,2018/W10,Inter7City,Peak,61226,3312355
1708,2018,2018/P03,2018/W10,Scenic,Peak,23157,649793
1709,2018,2018/P03,2018/W10,West Suburban,Peak,311605,3797493
1710,2018,2018/P03,2018/W11,East Suburban,Commuter,69097,1158395
1711,2018,2018/P03,2018/W11,eXpress,Commuter,37577,1057219
1712,2018,2018/P03,2018/W11,Inter7City,Commuter,27924,752123
1713,2018,2018/P03,2018/W11,Scenic,Commuter,11151,201367
1714,2018,2018/P03,2018/W11,West Suburban,Commuter,363363,3909199
1715,2018,2018/P03,2018/W11,East Suburban,Off-Peak,70011,1362432
1716,2018,2018/P03,2018/W11,eXpress,Off-Peak,65065,2399582
1717,2018,2018/P03,2018/W11,Inter7City,Off-Peak,87591,5673998
1718,2018,2018/P03,2018/W11,Scenic,Off-Peak,35379,1395270
1719,2018,2018/P03,2018/W11,West Suburban,Off-Peak,537049,5591550
1720,2018,2018/P03,2018/W11,East Suburban,Peak,72075,1323803
1721,2018,2018/P03,2018/W11,eXpress,Peak,41323,1466532
1722,2018,2018/P03,2018/W11,Inter7City,Peak,63362,3335321
1723,2018,2018/P03,2018/W11,Scenic,Peak,23988,675374
1724,2018,2018/P03,2018/W11,West Suburban,Peak,311523,3836398
1725,2018,2018/P03,2018/W12,East Suburban,Commuter,69288,1160312
