,dt,device_type,search_origin,search_destination,search_route,search_adult_count,search_child_count,search_cabin_class,search_type,search_departure_date,search_arrival_date,is_marked_as_eco_option,currency,amount,unit,operating_carrier,booking_type,latitude_deg_origin,longitude_deg_origin,iso_country_origin,iata_code_origin,latitude_deg_dest,longitude_deg_dest,iso_country_dest,iata_code_dest,distance_miles,CO2_emissions,CO2_emissions_per_passenger
864,2022-02-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,mutli_city,2022-08-17 00:00:00,2022-08-21 00:00:00,False,GBP,11700.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
864,2022-02-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,mutli_city,2022-08-17 00:00:00,2022-08-21 00:00:00,False,GBP,11700.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
865,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-01-06 00:00:00,2022-06-06 00:00:00,False,GBP,15600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
865,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-01-06 00:00:00,2022-06-06 00:00:00,False,GBP,15600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
866,2019-06-05,IOS,LHR,INV,LOND-INV,2.0,0.0,ECONOMY,return,2019-08-23 00:00:00,2019-08-27 00:00:00,False,GBP,26300.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
866,2019-06-05,IOS,LHR,INV,LOND-INV,2.0,0.0,ECONOMY,return,2019-08-23 00:00:00,2019-08-27 00:00:00,False,GBP,26300.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
867,2019-06-05,IOS,LHR,INV,LOND-INV,2.0,0.0,ECONOMY,return,2019-08-23 00:00:00,2019-08-27 00:00:00,False,GBP,26300.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
867,2019-06-05,IOS,LHR,INV,LOND-INV,2.0,0.0,ECONOMY,return,2019-08-23 00:00:00,2019-08-27 00:00:00,False,GBP,26300.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
868,2020-04-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,return,2021-04-16 00:00:00,2021-04-19 00:00:00,False,GBP,7500.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
868,2020-04-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,return,2021-04-16 00:00:00,2021-04-19 00:00:00,False,GBP,7500.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
869,2020-04-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,return,2021-04-16 00:00:00,2021-04-19 00:00:00,False,GBP,7500.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
869,2020-04-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,return,2021-04-16 00:00:00,2021-04-19 00:00:00,False,GBP,7500.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
870,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-15 00:00:00,True,GBP,4100.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
870,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-15 00:00:00,True,GBP,4100.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
871,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-15 00:00:00,True,GBP,4100.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
871,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-15 00:00:00,True,GBP,4100.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
872,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,oneway,2022-08-07 00:00:00,,True,KYD,8600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,5231.482065612396,28.27828143574268
872,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,oneway,2022-08-07 00:00:00,,True,KYD,8600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,4921.139909177761,34.655914853364514
873,2019-06-05,IOS,DUB,INV,DUB-INV,1.0,0.0,ECONOMY,oneway,2019-05-26 00:00:00,,False,EUR,14100.0,CENTI,-32094,REDIRECT,53.421299,-6.27007,IE,DUB,57.54249954223633,-4.047500133514404,GB,INV,297.70658100638536,3512.9376558753474,18.988852193920795
874,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-06-17 00:00:00,2022-06-20 00:00:00,False,GBP,21600.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5524.018994775882,29.859562133923685
874,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-06-17 00:00:00,2022-06-20 00:00:00,False,GBP,21600.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5196.322952712905,36.59382361065426
875,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,5200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5524.018994775882,29.859562133923685
875,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,5200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5196.322952712905,36.59382361065426
876,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,5200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5524.018994775882,29.859562133923685
876,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,5200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5196.322952712905,36.59382361065426
877,2022-02-05,IOS,LGW,INV,LGW-INV,2.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,12200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5524.018994775882,29.859562133923685
877,2022-02-05,IOS,LGW,INV,LGW-INV,2.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,12200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5196.322952712905,36.59382361065426
878,2022-02-05,IOS,LGW,INV,LGW-INV,2.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,12200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5524.018994775882,29.859562133923685
878,2022-02-05,IOS,LGW,INV,LGW-INV,2.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,12200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5196.322952712905,36.59382361065426
879,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,False,GBP,67200.0,CENTI,-32546,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5196.322952712905,36.59382361065426
879,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,False,GBP,67200.0,CENTI,-32546,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,5524.018994775882,29.859562133923685
880,2022-02-05,IOS,ALC,INV,ALC-INV,1.0,0.0,ECONOMY,oneway,2022-05-30 00:00:00,,True,GBP,7700.0,CENTI,-31915,REDIRECT,38.2822,-0.558156,ES,ALC,57.54249954223633,-4.047500133514404,GB,INV,1340.101242773877,15813.194664731749,85.47672791746892
881,2022-02-05,IOS,ALC,INV,ALC-INV,1.0,0.0,ECONOMY,oneway,2022-05-30 00:00:00,,True,GBP,8300.0,CENTI,-31915,REDIRECT,38.2822,-0.558156,ES,ALC,57.54249954223633,-4.047500133514404,GB,INV,1340.101242773877,15813.194664731749,85.47672791746892
882,2020-04-05,IOS,PHX,INV,PHX-INV,1.0,0.0,ECONOMY,return,2020-03-07 00:00:00,2020-12-07 00:00:00,False,USD,90300.0,CENTI,-32573,REDIRECT,33.435302,-112.005905,US,PHX,57.54249954223633,-4.047500133514404,GB,INV,4900.318276200589,131818.56162979585,409.37441499936597
883,2020-04-05,IOS,PHX,INV,PHX-INV,1.0,0.0,ECONOMY,return,2020-03-07 00:00:00,2020-12-07 00:00:00,False,USD,90300.0,CENTI,-32573,DIRECT_BOOKING,33.435302,-112.005905,US,PHX,57.54249954223633,-4.047500133514404,GB,INV,4900.318276200589,131818.56162979585,409.37441499936597
884,2019-06-05,IOS,MAN,INV,MAN-INV,1.0,0.0,ECONOMY,return,2019-08-28 00:00:00,2019-02-09 00:00:00,False,GBP,15300.0,CENTI,-32094,REDIRECT,53.349375,-2.279521,GB,MAN,57.54249954223633,-4.047500133514404,GB,INV,297.85992579407105,3306.2451763141885,23.283416734606963
884,2019-06-05,IOS,MAN,INV,MAN-INV,1.0,0.0,ECONOMY,return,2019-08-28 00:00:00,2019-02-09 00:00:00,False,GBP,15300.0,CENTI,-32094,REDIRECT,53.349375,-2.279521,GB,MAN,57.54249954223633,-4.047500133514404,GB,INV,297.85992579407105,3514.7471243700384,18.99863310470291
885,2019-06-05,IOS,MAN,INV,MAN-INV,1.0,0.0,ECONOMY,return,2019-08-28 00:00:00,2019-02-09 00:00:00,False,GBP,15300.0,CENTI,-32094,DIRECT_BOOKING,53.349375,-2.279521,GB,MAN,57.54249954223633,-4.047500133514404,GB,INV,297.85992579407105,3514.7471243700384,18.99863310470291
885,2019-06-05,IOS,MAN,INV,MAN-INV,1.0,0.0,ECONOMY,return,2019-08-28 00:00:00,2019-02-09 00:00:00,False,GBP,15300.0,CENTI,-32094,DIRECT_BOOKING,53.349375,-2.279521,GB,MAN,57.54249954223633,-4.047500133514404,GB,INV,297.85992579407105,3306.2451763141885,23.283416734606963
886,2019-06-05,IOS,BHX,INV,BHX-INV,1.0,0.0,ECONOMY,oneway,2019-07-05 00:00:00,,False,GBP,9300.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,57.54249954223633,-4.047500133514404,GB,INV,363.1532126768281,4031.0006607127916,28.387328596568956
886,2019-06-05,IOS,BHX,INV,BHX-INV,1.0,0.0,ECONOMY,oneway,2019-07-05 00:00:00,,False,GBP,9300.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,57.54249954223633,-4.047500133514404,GB,INV,363.1532126768281,4285.207909586572,23.163285997765254
887,2019-06-05,IOS,BHX,INV,BHX-INV,1.0,0.0,ECONOMY,oneway,2019-07-05 00:00:00,,False,GBP,9300.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,57.54249954223633,-4.047500133514404,GB,INV,363.1532126768281,4031.0006607127916,28.387328596568956
887,2019-06-05,IOS,BHX,INV,BHX-INV,1.0,0.0,ECONOMY,oneway,2019-07-05 00:00:00,,False,GBP,9300.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,57.54249954223633,-4.047500133514404,GB,INV,363.1532126768281,4285.207909586572,23.163285997765254
888,2022-02-05,IOS,BKK,INV,BKK-INV,1.0,0.0,ECONOMY,return,2022-07-16 00:00:00,2022-07-31 00:00:00,False,THB,5947700.0,CENTI,-31767,REDIRECT,13.681099891662598,100.74700164794922,TH,BKK,57.54249954223633,-4.047500133514404,GB,INV,5955.280474618282,160197.04476723177,497.5063502087943
889,2022-02-05,IOS,LIS,INV,LIS-INV,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,True,GBP,26200.0,CENTI,-32356,REDIRECT,38.7813,-9.13592,PT,LIS,57.54249954223633,-4.047500133514404,GB,INV,1316.4185466928732,15533.738850975904,83.9661559512211
890,2022-02-05,IOS,KWI,INV,KWI-INV,2.0,2.0,ECONOMY,return,2022-10-08 00:00:00,2022-08-22 00:00:00,False,KWD,112000.0,CENTI,-32480,REDIRECT,29.226600646972656,47.96889877319336,KW,KWI,57.54249954223633,-4.047500133514404,GB,INV,3147.4963684908485,37140.457148192014,200.75922782806495
891,2022-02-05,IOS,LBA,INV,LBA-INV,1.0,0.0,ECONOMY,return,2022-05-19 00:00:00,2022-05-22 00:00:00,True,GBP,29200.0,CENTI,-32302,REDIRECT,53.865898,-1.66057,GB,LBA,57.54249954223633,-4.047500133514404,GB,INV,270.4501581931704,3001.9967559441916,21.140822224959095
891,2022-02-05,IOS,LBA,INV,LBA-INV,1.0,0.0,ECONOMY,return,2022-05-19 00:00:00,2022-05-22 00:00:00,True,GBP,29200.0,CENTI,-32302,REDIRECT,53.865898,-1.66057,GB,LBA,57.54249954223633,-4.047500133514404,GB,INV,270.4501581931704,3191.311866679411,17.250334414483305
892,2022-02-05,IOS,EMA,INV,EMA-INV,1.0,0.0,ECONOMY,return,2022-05-23 00:00:00,2022-05-30 00:00:00,True,GBP,11300.0,CENTI,-31915,REDIRECT,52.8311,-1.32806,GB,EMA,57.54249954223633,-4.047500133514404,GB,INV,342.6752137834524,3803.694872996322,26.786583612650155
892,2022-02-05,IOS,EMA,INV,EMA-INV,1.0,0.0,ECONOMY,return,2022-05-23 00:00:00,2022-05-30 00:00:00,True,GBP,11300.0,CENTI,-31915,REDIRECT,52.8311,-1.32806,GB,EMA,57.54249954223633,-4.047500133514404,GB,INV,342.6752137834524,4043.567522644739,21.857121744025616
893,2019-06-05,IOS,CJU,INV,CJU-INV,1.0,0.0,ECONOMY,oneway,2019-07-05 00:00:00,,False,GBP,87700.0,CENTI,-32128,DIRECT_BOOKING,33.51129913330078,126.49299621582033,KR,CJU,57.54249954223633,-4.047500133514404,GB,INV,5521.994624248894,148541.65539229524,461.30948879594797
894,2022-02-05,IOS,STN,INV,STN-INV,1.0,0.0,ECONOMY,return,2022-08-22 00:00:00,2022-08-28 00:00:00,True,AUD,48400.0,CENTI,-31915,REDIRECT,51.8849983215,0.234999999404,GB,STN,57.54249954223633,-4.047500133514404,GB,INV,426.427387521388,5031.843172752379,27.199152285147996
894,2022-02-05,IOS,STN,INV,STN-INV,1.0,0.0,ECONOMY,return,2022-08-22 00:00:00,2022-08-28 00:00:00,True,AUD,48400.0,CENTI,-31915,REDIRECT,51.8849983215,0.234999999404,GB,STN,57.54249954223633,-4.047500133514404,GB,INV,426.427387521388,4733.344001487407,33.33340846117892
895,2022-02-05,IOS,LPL,INV,LPL-INV,2.0,0.0,ECONOMY,return,2022-05-13 00:00:00,2022-05-15 00:00:00,False,GBP,29900.0,CENTI,-31915,REDIRECT,53.333599,-2.84972,GB,LPL,57.54249954223633,-4.047500133514404,GB,INV,294.5603108007097,3475.811667448375,18.78817117539662
895,2022-02-05,IOS,LPL,INV,LPL-INV,2.0,0.0,ECONOMY,return,2022-05-13 00:00:00,2022-05-15 00:00:00,False,GBP,29900.0,CENTI,-31915,REDIRECT,53.333599,-2.84972,GB,LPL,57.54249954223633,-4.047500133514404,GB,INV,294.5603108007097,3269.6194498878776,23.02548908371745
896,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-06-24 00:00:00,2021-06-27 00:00:00,False,GBP,8500.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
896,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-06-24 00:00:00,2021-06-27 00:00:00,False,GBP,8500.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
897,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-06-24 00:00:00,2021-06-27 00:00:00,False,GBP,8500.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
897,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-06-24 00:00:00,2021-06-27 00:00:00,False,GBP,8500.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
898,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14 00:00:00,,True,GBP,20700.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
898,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14 00:00:00,,True,GBP,20700.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
899,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14 00:00:00,,True,GBP,20700.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
899,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14 00:00:00,,True,GBP,20700.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
900,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14 00:00:00,,True,GBP,20700.0,CENTI,-32480,BOOK_WITH_SKYSCANNER,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
900,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14 00:00:00,,True,GBP,20700.0,CENTI,-32480,BOOK_WITH_SKYSCANNER,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
901,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-03-09 00:00:00,2021-05-09 00:00:00,False,GBP,6600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
901,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-03-09 00:00:00,2021-05-09 00:00:00,False,GBP,6600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
902,2021-03-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,return,2021-07-06 00:00:00,2021-11-06 00:00:00,True,GBP,17200.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
902,2021-03-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,return,2021-07-06 00:00:00,2021-11-06 00:00:00,True,GBP,17200.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
903,2019-06-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2019-05-20 00:00:00,2019-05-21 00:00:00,False,GBP,12800.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
903,2019-06-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2019-05-20 00:00:00,2019-05-21 00:00:00,False,GBP,12800.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
904,2019-06-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2019-05-20 00:00:00,2019-05-21 00:00:00,False,GBP,12800.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
904,2019-06-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2019-05-20 00:00:00,2019-05-21 00:00:00,False,GBP,12800.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
905,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-10-06 00:00:00,2021-06-13 00:00:00,False,GBP,11600.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
905,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-10-06 00:00:00,2021-06-13 00:00:00,False,GBP,11600.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
906,2021-03-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2021-06-06 00:00:00,,False,THB,359500.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
906,2021-03-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2021-06-06 00:00:00,,False,THB,359500.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
907,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-09-05 00:00:00,,True,GBP,6200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
907,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-09-05 00:00:00,,True,GBP,6200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
908,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-09-05 00:00:00,,True,GBP,6200.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
908,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-09-05 00:00:00,,True,GBP,6200.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
909,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2022-05-21 00:00:00,2022-05-28 00:00:00,False,GBP,14700.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
909,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2022-05-21 00:00:00,2022-05-28 00:00:00,False,GBP,14700.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
910,2021-03-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,BUSINESS,oneway,2021-06-06 00:00:00,,False,THB,784500.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4463.160783393979,31.430709742211118
910,2021-03-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,BUSINESS,oneway,2021-06-06 00:00:00,,False,THB,784500.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,4744.6213733377435,25.646602018041857
