,dt,device_type,search_origin,search_destination,search_route,search_adult_count,search_child_count,search_cabin_class,search_type,search_departure_date,search_arrival_date,is_marked_as_eco_option,currency,amount,unit,operating_carrier,booking_type,latitude_deg_origin,longitude_deg_origin,iso_country_origin,iata_code_origin,latitude_deg_dest,longitude_deg_dest,iso_country_dest,iata_code_dest,distance_miles,distance_km,CO2_emissions,CO2_emissions_per_passenger
625,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-09-17 00:00:00,2019-09-19 00:00:00,False,GBP,5300.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
626,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-09-17 00:00:00,2019-09-19 00:00:00,False,GBP,5300.0,CENTI,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
627,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-06-19 00:00:00,2019-06-22 00:00:00,False,GBP,8500.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
628,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-06-19 00:00:00,2019-06-22 00:00:00,False,GBP,8500.0,CENTI,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
629,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2019-05-24 00:00:00,,False,GBP,10400.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
630,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2019-05-24 00:00:00,,False,GBP,10400.0,CENTI,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
631,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2022-11-11 00:00:00,2022-11-13 00:00:00,True,GBP,11200.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
632,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-11-10 00:00:00,2019-10-13 00:00:00,False,GBP,13400.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
633,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-11-10 00:00:00,2019-10-13 00:00:00,False,GBP,13400.0,CENTI,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
634,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2022-05-19 00:00:00,2022-05-20 00:00:00,True,GBP,10500.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
635,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,False,GBP,10100.0,CENTI,-31669,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
636,2021-03-05,IOS,LTN,EDI,LTN-EDI,2.0,0.0,ECONOMY,return,2021-08-10 00:00:00,2021-10-10 00:00:00,False,GBP,14800.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
637,2021-03-05,IOS,LTN,EDI,LTN-EDI,2.0,0.0,ECONOMY,return,2021-08-10 00:00:00,2021-10-10 00:00:00,False,GBP,14800.0,CENTI,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
740,2022-02-05,IOS,LBA,EDI,LBA-EDI,1.0,0.0,ECONOMY,return,2022-08-13 00:00:00,2022-08-15 00:00:00,False,GBP,13700.0,CENTI,-31915,REDIRECT,53.865898,-1.66057,GB,LBA,55.950145,-3.372288,GB,EDI,159.23953470302902,256.27118973711157,1767.5588288392792,12.447597386192106
742,2019-06-05,IOS,EMA,EDI,EMA-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,4900.0,CENTI,-32302,DIRECT_BOOKING,52.8311,-1.32806,GB,EMA,55.950145,-3.372288,GB,EDI,230.63828825461053,371.17634537282794,2560.084990408232,18.02876753808614
743,2019-06-05,IOS,EMA,EDI,EMA-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,4900.0,CENTI,-32302,REDIRECT,52.8311,-1.32806,GB,EMA,55.950145,-3.372288,GB,EDI,230.63828825461053,371.17634537282794,2560.084990408232,18.02876753808614
744,2019-06-05,IOS,EMA,EDI,EMA-EDI,2.0,0.0,ECONOMY,return,2019-07-09 00:00:00,2019-08-09 00:00:00,False,GBP,21500.0,CENTI,-32302,REDIRECT,52.8311,-1.32806,GB,EMA,55.950145,-3.372288,GB,EDI,230.63828825461053,371.17634537282794,2560.084990408232,18.02876753808614
745,2019-06-05,IOS,EMA,EDI,EMA-EDI,2.0,0.0,ECONOMY,return,2019-07-09 00:00:00,2019-08-09 00:00:00,False,GBP,21500.0,CENTI,-32302,DIRECT_BOOKING,52.8311,-1.32806,GB,EMA,55.950145,-3.372288,GB,EDI,230.63828825461053,371.17634537282794,2560.084990408232,18.02876753808614
746,2019-06-05,IOS,EMA,EDI,EMA-EDI,1.0,0.0,ECONOMY,return,2019-11-05 00:00:00,2019-12-05 00:00:00,False,GBP,12100.0,CENTI,-32302,REDIRECT,52.8311,-1.32806,GB,EMA,55.950145,-3.372288,GB,EDI,230.63828825461053,371.17634537282794,2560.084990408232,18.02876753808614
747,2019-06-05,IOS,EMA,EDI,EMA-EDI,1.0,0.0,ECONOMY,return,2019-11-05 00:00:00,2019-12-05 00:00:00,False,GBP,12100.0,CENTI,-32302,DIRECT_BOOKING,52.8311,-1.32806,GB,EMA,55.950145,-3.372288,GB,EDI,230.63828825461053,371.17634537282794,2560.084990408232,18.02876753808614
748,2019-06-05,IOS,EMA,EDI,EMA-EDI,1.0,0.0,ECONOMY,return,2019-08-24 00:00:00,2019-08-26 00:00:00,False,GBP,10900.0,CENTI,-32302,REDIRECT,52.8311,-1.32806,GB,EMA,55.950145,-3.372288,GB,EDI,230.63828825461053,371.17634537282794,2560.084990408232,18.02876753808614
749,2019-06-05,IOS,EMA,EDI,EMA-EDI,1.0,0.0,ECONOMY,return,2019-08-24 00:00:00,2019-08-26 00:00:00,False,GBP,10900.0,CENTI,-32302,DIRECT_BOOKING,52.8311,-1.32806,GB,EMA,55.950145,-3.372288,GB,EDI,230.63828825461053,371.17634537282794,2560.084990408232,18.02876753808614
777,2021-03-05,IOS,STN,EDI,STN-EDI,1.0,0.0,ECONOMY,return,2021-06-26 00:00:00,2021-06-27 00:00:00,False,GBP,21000.0,CENTI,-32356,REDIRECT,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,GB,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
778,2021-03-05,IOS,STN,EDI,STN-EDI,1.0,0.0,ECONOMY,return,2021-06-26 00:00:00,2021-06-27 00:00:00,False,GBP,21000.0,CENTI,-32356,DIRECT_BOOKING,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,GB,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
779,2021-03-05,IOS,STN,EDI,STN-EDI,1.0,0.0,ECONOMY,return,2022-11-02 00:00:00,2022-02-14 00:00:00,False,GBP,5800.0,CENTI,-32356,REDIRECT,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,GB,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
780,2021-03-05,IOS,STN,EDI,STN-EDI,1.0,0.0,ECONOMY,return,2022-11-02 00:00:00,2022-02-14 00:00:00,False,GBP,5800.0,CENTI,-32356,DIRECT_BOOKING,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,GB,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
781,2022-02-05,IOS,STN,EDI,STN-EDI,1.0,0.0,ECONOMY,return,2022-07-22 00:00:00,2022-07-24 00:00:00,True,GBP,8700.0,CENTI,-32356,REDIRECT,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,GB,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
782,2022-02-05,IOS,STN,EDI,STN-EDI,1.0,0.0,ECONOMY,return,2022-07-22 00:00:00,2022-07-24 00:00:00,True,GBP,8700.0,CENTI,-32356,DIRECT_BOOKING,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,GB,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
783,2021-03-05,IOS,STN,EDI,STN-EDI,4.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-30 00:00:00,False,GBP,30800.0,CENTI,-32356,REDIRECT,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,GB,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
786,2022-02-05,IOS,LPL,EDI,LPL-EDI,1.0,0.0,ECONOMY,mutli_city,2022-05-27 00:00:00,2022-05-27 00:00:00,False,GBP,15000.0,CENTI,-32356,REDIRECT,53.333599,-2.84972,GB,LPL,55.950145,-3.372288,GB,EDI,181.9880427730728,292.8813647085881,2020.067267507573,14.22582582751812
808,2019-06-05,IOS,EXT,EDI,EXT-EDI,1.0,0.0,ECONOMY,return,2019-05-24 00:00:00,2019-05-30 00:00:00,False,GBP,11800.0,CENTI,-32302,REDIRECT,50.734402,-3.41389,GB,EXT,55.950145,-3.372288,GB,EDI,360.37758738852193,579.9715079981935,4000.191205609345,28.170360602882713
809,2019-06-05,IOS,EXT,EDI,EXT-EDI,1.0,0.0,ECONOMY,return,2019-05-24 00:00:00,2019-05-30 00:00:00,False,GBP,11800.0,CENTI,-32302,DIRECT_BOOKING,50.734402,-3.41389,GB,EXT,55.950145,-3.372288,GB,EDI,360.37758738852193,579.9715079981935,4000.191205609345,28.170360602882713
810,2019-06-05,IOS,EXT,EDI,EXT-EDI,1.0,0.0,ECONOMY,return,2019-05-31 00:00:00,2019-03-06 00:00:00,False,GBP,8600.0,CENTI,-32302,DIRECT_BOOKING,50.734402,-3.41389,GB,EXT,55.950145,-3.372288,GB,EDI,360.37758738852193,579.9715079981935,4000.191205609345,28.170360602882713
811,2019-06-05,IOS,EXT,EDI,EXT-EDI,1.0,0.0,ECONOMY,return,2019-05-31 00:00:00,2019-03-06 00:00:00,False,GBP,8600.0,CENTI,-32302,REDIRECT,50.734402,-3.41389,GB,EXT,55.950145,-3.372288,GB,EDI,360.37758738852193,579.9715079981935,4000.191205609345,28.170360602882713
834,2022-02-05,IOS,BOH,EDI,BOH-EDI,2.0,0.0,ECONOMY,return,2022-06-25 00:00:00,2022-06-26 00:00:00,False,GBP,35500.0,CENTI,-31915,REDIRECT,50.779999,-1.8425,GB,BOH,55.950145,-3.372288,GB,EDI,362.72420400162775,583.7480213647957,4026.2386499210324,28.353793309303047
835,2019-06-05,IOS,LDY,EDI,LDY-EDI,1.0,0.0,ECONOMY,return,2019-05-30 00:00:00,2019-01-06 00:00:00,False,GBP,2500.0,CENTI,-31915,REDIRECT,55.04280090332031,-7.161109924316406,GB,LDY,55.950145,-3.372288,GB,EDI,160.9686886058799,259.05399319574116,1786.752437091814,12.582763641491649
845,2021-03-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2021-08-14 00:00:00,2021-08-22 00:00:00,False,GBP,19600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
846,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-05-05 00:00:00,2022-08-05 00:00:00,True,GBP,14300.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
847,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-14 00:00:00,True,GBP,6300.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
848,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-01-06 00:00:00,2022-06-06 00:00:00,True,GBP,15300.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
849,2020-04-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2021-04-16 00:00:00,2021-04-19 00:00:00,False,GBP,7500.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
850,2020-04-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2021-04-16 00:00:00,2021-04-19 00:00:00,False,GBP,7500.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
851,2019-06-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2019-05-13 00:00:00,2019-05-17 00:00:00,False,NZD,14700.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
852,2022-02-05,IOS,LHR,INV,LOND-INV,2.0,1.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-14 00:00:00,True,GBP,18200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
853,2022-02-05,IOS,LHR,INV,LOND-INV,2.0,1.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-14 00:00:00,True,GBP,18200.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
854,2019-06-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,oneway,2019-06-06 00:00:00,,False,GBP,7800.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
855,2019-06-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,oneway,2019-06-06 00:00:00,,False,GBP,7800.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
856,2021-03-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2021-07-27 00:00:00,2021-03-08 00:00:00,False,GBP,7300.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
857,2021-03-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2021-07-27 00:00:00,2021-03-08 00:00:00,False,GBP,7300.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
858,2019-06-05,IOS,LHR,INV,LOND-INV,3.0,0.0,ECONOMY,oneway,2019-05-07 00:00:00,,False,CNY,103000.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
859,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,oneway,2022-05-30 00:00:00,,True,THB,168200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
860,2019-06-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2019-08-16 00:00:00,2019-08-18 00:00:00,False,GBP,15700.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
861,2019-06-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2019-08-16 00:00:00,2019-08-18 00:00:00,False,GBP,15700.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
862,2019-06-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2019-05-16 00:00:00,2019-05-18 00:00:00,False,GBP,8800.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
863,2019-06-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2019-05-16 00:00:00,2019-05-18 00:00:00,False,GBP,8800.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
864,2022-02-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,mutli_city,2022-08-17 00:00:00,2022-08-21 00:00:00,False,GBP,11700.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
865,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-01-06 00:00:00,2022-06-06 00:00:00,False,GBP,15600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
866,2019-06-05,IOS,LHR,INV,LOND-INV,2.0,0.0,ECONOMY,return,2019-08-23 00:00:00,2019-08-27 00:00:00,False,GBP,26300.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
867,2019-06-05,IOS,LHR,INV,LOND-INV,2.0,0.0,ECONOMY,return,2019-08-23 00:00:00,2019-08-27 00:00:00,False,GBP,26300.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
868,2020-04-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,return,2021-04-16 00:00:00,2021-04-19 00:00:00,False,GBP,7500.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
869,2020-04-05,IOS,LHR,INV,LHR-INV,1.0,0.0,ECONOMY,return,2021-04-16 00:00:00,2021-04-19 00:00:00,False,GBP,7500.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
870,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-15 00:00:00,True,GBP,4100.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
871,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09 00:00:00,2022-09-15 00:00:00,True,GBP,4100.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
872,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,oneway,2022-08-07 00:00:00,,True,KYD,8600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,GB,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
874,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-06-17 00:00:00,2022-06-20 00:00:00,False,GBP,21600.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
875,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,5200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
876,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,5200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
877,2022-02-05,IOS,LGW,INV,LGW-INV,2.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,12200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
878,2022-02-05,IOS,LGW,INV,LGW-INV,2.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-06-13 00:00:00,True,GBP,12200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
879,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,False,GBP,67200.0,CENTI,-32546,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,GB,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
884,2019-06-05,IOS,MAN,INV,MAN-INV,1.0,0.0,ECONOMY,return,2019-08-28 00:00:00,2019-02-09 00:00:00,False,GBP,15300.0,CENTI,-32094,REDIRECT,53.349375,-2.279521,GB,MAN,57.54249954223633,-4.047500133514404,GB,INV,297.85992579407105,479.3590844171335,3306.2451644095895,23.283416650771755
885,2019-06-05,IOS,MAN,INV,MAN-INV,1.0,0.0,ECONOMY,return,2019-08-28 00:00:00,2019-02-09 00:00:00,False,GBP,15300.0,CENTI,-32094,DIRECT_BOOKING,53.349375,-2.279521,GB,MAN,57.54249954223633,-4.047500133514404,GB,INV,297.85992579407105,479.3590844171335,3306.2451644095895,23.283416650771755
886,2019-06-05,IOS,BHX,INV,BHX-INV,1.0,0.0,ECONOMY,oneway,2019-07-05 00:00:00,,False,GBP,9300.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,57.54249954223633,-4.047500133514404,GB,INV,363.1532126768281,584.4384439021773,4031.000646198609,28.387328494356403
887,2019-06-05,IOS,BHX,INV,BHX-INV,1.0,0.0,ECONOMY,oneway,2019-07-05 00:00:00,,False,GBP,9300.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,57.54249954223633,-4.047500133514404,GB,INV,363.1532126768281,584.4384439021773,4031.000646198609,28.387328494356403
891,2022-02-05,IOS,LBA,INV,LBA-INV,1.0,0.0,ECONOMY,return,2022-05-19 00:00:00,2022-05-22 00:00:00,True,GBP,29200.0,CENTI,-32302,REDIRECT,53.865898,-1.66057,GB,LBA,57.54249954223633,-4.047500133514404,GB,INV,270.4501581931704,435.24733938722966,3001.9967451350817,21.140822148838602
892,2022-02-05,IOS,EMA,INV,EMA-INV,1.0,0.0,ECONOMY,return,2022-05-23 00:00:00,2022-05-30 00:00:00,True,GBP,11300.0,CENTI,-31915,REDIRECT,52.8311,-1.32806,GB,EMA,57.54249954223633,-4.047500133514404,GB,INV,342.6752137834524,551.4822992511165,3803.694859300586,26.786583516201308
894,2022-02-05,IOS,STN,INV,STN-INV,1.0,0.0,ECONOMY,return,2022-08-22 00:00:00,2022-08-28 00:00:00,True,AUD,48400.0,CENTI,-31915,REDIRECT,51.8849983215,0.234999999404,GB,STN,57.54249954223633,-4.047500133514404,GB,INV,426.427387521388,686.2683575432208,4733.343984444339,33.333408341157316
895,2022-02-05,IOS,LPL,INV,LPL-INV,2.0,0.0,ECONOMY,return,2022-05-13 00:00:00,2022-05-15 00:00:00,False,GBP,29900.0,CENTI,-31915,REDIRECT,53.333599,-2.84972,GB,LPL,57.54249954223633,-4.047500133514404,GB,INV,294.5603108007097,474.0488688252574,3269.6194381151554,23.025489000810953
896,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-06-24 00:00:00,2021-06-27 00:00:00,False,GBP,8500.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
897,2021-03-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,return,2021-06-24 00:00:00,2021-06-27 00:00:00,False,GBP,8500.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
898,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14 00:00:00,,True,GBP,20700.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,GB,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
